วันที่,เวลา,ประเภทมูลฝอย,จุดกำเนิด_หมวดหมู่,น้ำหนัก_กก,ผู้บันทึก
2026-05-01,16:30:00,มูลฝอยอินทรีย์,งานโภชนาการ,18.0,นายเจต  ทองแก้ว
2026-05-02,10:30:00,มูลฝอยติดเชื้อ,หน่วยงาน ER,4.0,หัวหน้าแม่บ้าน Outsource
2026-05-02,10:30:00,มูลฝอยติดเชื้อ,หน่วยงาน OPD,2.0,หัวหน้าแม่บ้าน Outsource
2026-05-02,10:30:00,มูลฝอยติดเชื้อ,หน่วยงาน LAB เทคนิคการแพทย์,6.0,หัวหน้าแม่บ้าน Outsource
2026-05-02,10:30:00,มูลฝอยติดเชื้อ,หน่วยงาน LR ห้องคลอด,2.0,หัวหน้าแม่บ้าน Outsource
2026-05-02,10:30:00,มูลฝอยติดเชื้อ,หน่วยงานผู้ป่วยใน (ชาย),15.0,หัวหน้าแม่บ้าน Outsource
2026-05-02,10:30:00,มูลฝอยติดเชื้อ,หน่วยงานผู้ป่วยใน (หญิง),17.0,หัวหน้าแม่บ้าน Outsource
2026-05-02,10:30:00,มูลฝอยติดเชื้อ,ห้องพิเศษ อาคารสงฆ์ (ชั้น 1),3.0,หัวหน้าแม่บ้าน Outsource
2026-05-02,10:30:00,มูลฝอยติดเชื้อ,ห้องพิเศษ อาคารสงฆ์ (ชั้น 2),4.0,หัวหน้าแม่บ้าน Outsource
2026-05-02,10:30:00,มูลฝอยติดเชื้อ,ห้องทำแผล-ฉีดยา,3.0,หัวหน้าแม่บ้าน Outsource
2026-05-02,10:30:00,มูลฝอยติดเชื้อ,งานซักฟอก,3.0,หัวหน้าแม่บ้าน Outsource
2026-05-02,16:00:00,มูลฝอยติดเชื้อ,หน่วยงาน ER,4.0,หัวหน้าแม่บ้าน Outsource
2026-05-02,16:00:00,มูลฝอยติดเชื้อ,หน่วยงาน LR ห้องคลอด,3.0,หัวหน้าแม่บ้าน Outsource
2026-05-02,16:00:00,มูลฝอยติดเชื้อ,หน่วยงานผู้ป่วยใน (ชาย),9.0,หัวหน้าแม่บ้าน Outsource
2026-05-02,16:00:00,มูลฝอยติดเชื้อ,หน่วยงานผู้ป่วยใน (หญิง),16.0,หัวหน้าแม่บ้าน Outsource
2026-05-02,16:00:00,มูลฝอยติดเชื้อ,ห้องพิเศษ อาคารสงฆ์ (ชั้น 1),3.0,หัวหน้าแม่บ้าน Outsource
2026-05-02,16:00:00,มูลฝอยติดเชื้อ,ห้องพิเศษ อาคารสงฆ์ (ชั้น 2),3.0,หัวหน้าแม่บ้าน Outsource
2026-05-02,16:00:00,มูลฝอยติดเชื้อ,ห้องทำแผล-ฉีดยา,3.0,หัวหน้าแม่บ้าน Outsource
2026-05-02,16:00:00,มูลฝอยติดเชื้อ,งานจ่ายกลาง,1.0,หัวหน้าแม่บ้าน Outsource
2026-05-02,16:30:00,มูลฝอยทั่วไป,บ้านพักเจ้าหน้าที่ หน้าห้องซ่อมบำรุง,116.0,นายเจต  ทองแก้ว
2026-05-02,16:30:00,มูลฝอยทั่วไป,จุดพัก ใต้บันได ATM,109.0,นายเจต  ทองแก้ว
2026-05-02,16:30:00,มูลฝอยทั่วไป,บ้านพักเจ้าหน้าที่ แฟลตปลางทอง,39.0,นายเจต  ทองแก้ว
2026-05-02,16:30:00,มูลฝอยอินทรีย์,งานโภชนาการ,18.0,นายเจต  ทองแก้ว
2026-05-03,10:30:00,มูลฝอยติดเชื้อ,หน่วยงาน ER,4.0,หัวหน้าแม่บ้าน Outsource
2026-05-03,10:30:00,มูลฝอยติดเชื้อ,หน่วยงาน OPD,2.0,หัวหน้าแม่บ้าน Outsource
2026-05-03,10:30:00,มูลฝอยติดเชื้อ,หน่วยงาน เภสัช (ER),1.0,หัวหน้าแม่บ้าน Outsource
2026-05-03,10:30:00,มูลฝอยติดเชื้อ,หน่วยงาน LR ห้องคลอด,7.0,หัวหน้าแม่บ้าน Outsource
2026-05-03,10:30:00,มูลฝอยติดเชื้อ,หน่วยงานผู้ป่วยใน (ชาย),13.0,หัวหน้าแม่บ้าน Outsource
2026-05-03,10:30:00,มูลฝอยติดเชื้อ,หน่วยงานผู้ป่วยใน (หญิง),15.0,หัวหน้าแม่บ้าน Outsource
2026-05-03,10:30:00,มูลฝอยติดเชื้อ,ห้องพิเศษ อาคารสงฆ์ (ชั้น 1),3.0,หัวหน้าแม่บ้าน Outsource
2026-05-03,10:30:00,มูลฝอยติดเชื้อ,ห้องพิเศษ อาคารสงฆ์ (ชั้น 2),4.0,หัวหน้าแม่บ้าน Outsource
2026-05-03,10:30:00,มูลฝอยติดเชื้อ,งานซักฟอก,2.0,หัวหน้าแม่บ้าน Outsource
2026-05-03,16:00:00,มูลฝอยติดเชื้อ,หน่วยงาน ER,6.0,หัวหน้าแม่บ้าน Outsource
2026-05-03,16:00:00,มูลฝอยติดเชื้อ,หน่วยงาน OPD,1.0,หัวหน้าแม่บ้าน Outsource
2026-05-03,16:00:00,มูลฝอยติดเชื้อ,หน่วยงาน LAB เทคนิคการแพทย์,3.0,หัวหน้าแม่บ้าน Outsource
2026-05-03,16:00:00,มูลฝอยติดเชื้อ,หน่วยงานผู้ป่วยใน (ชาย),17.0,หัวหน้าแม่บ้าน Outsource
2026-05-03,16:00:00,มูลฝอยติดเชื้อ,หน่วยงานผู้ป่วยใน (หญิง),19.0,หัวหน้าแม่บ้าน Outsource
2026-05-03,16:00:00,มูลฝอยติดเชื้อ,ห้องพิเศษ อาคารสงฆ์ (ชั้น 1),3.0,หัวหน้าแม่บ้าน Outsource
2026-05-03,16:00:00,มูลฝอยติดเชื้อ,ห้องพิเศษ อาคารสงฆ์ (ชั้น 2),4.0,หัวหน้าแม่บ้าน Outsource
2026-05-03,16:00:00,มูลฝอยติดเชื้อ,ห้องทำแผล-ฉีดยา,4.0,หัวหน้าแม่บ้าน Outsource
2026-05-03,16:00:00,มูลฝอยติดเชื้อ,งานจ่ายกลาง,1.0,หัวหน้าแม่บ้าน Outsource
2026-05-03,16:30:00,มูลฝอยทั่วไป,บ้านพักเจ้าหน้าที่ หน้าห้องซ่อมบำรุง,136.0,นายเจต  ทองแก้ว
2026-05-03,16:30:00,มูลฝอยทั่วไป,จุดพัก ใต้บันได ATM,126.0,นายเจต  ทองแก้ว
2026-05-03,16:30:00,มูลฝอยทั่วไป,บ้านพักเจ้าหน้าที่ แฟลตเก่า,32.0,นายเจต  ทองแก้ว
2026-05-03,16:30:00,มูลฝอยทั่วไป,บ้านพักเจ้าหน้าที่ แฟลต 48 ยูนิต,26.0,นายเจต  ทองแก้ว
2026-05-03,16:30:00,มูลฝอยทั่วไป,หน่วยงานยานพาหนะ,28.0,นายเจต  ทองแก้ว
2026-05-03,16:30:00,มูลฝอยทั่วไป,จุดรับส่งพัสดุ เอกชน,42.0,นายเจต  ทองแก้ว
2026-05-03,16:30:00,มูลฝอยอินทรีย์,งานโภชนาการ,8.0,นายเจต  ทองแก้ว
2026-05-04,10:30:00,มูลฝอยติดเชื้อ,หน่วยงาน ER,5.0,หัวหน้าแม่บ้าน Outsource
2026-05-04,10:30:00,มูลฝอยติดเชื้อ,หน่วยงาน OPD,2.0,หัวหน้าแม่บ้าน Outsource
2026-05-04,10:30:00,มูลฝอยติดเชื้อ,หน่วยงาน LAB เทคนิคการแพทย์,2.0,หัวหน้าแม่บ้าน Outsource
2026-05-04,10:30:00,มูลฝอยติดเชื้อ,หน่วยงาน LR ห้องคลอด,2.0,หัวหน้าแม่บ้าน Outsource
2026-05-04,10:30:00,มูลฝอยติดเชื้อ,หน่วยงานผู้ป่วยใน (ชาย),14.0,หัวหน้าแม่บ้าน Outsource
2026-05-04,10:30:00,มูลฝอยติดเชื้อ,หน่วยงานผู้ป่วยใน (หญิง),18.0,หัวหน้าแม่บ้าน Outsource
2026-05-04,10:30:00,มูลฝอยติดเชื้อ,ห้องพิเศษ อาคารสงฆ์ (ชั้น 1),3.0,หัวหน้าแม่บ้าน Outsource
2026-05-04,10:30:00,มูลฝอยติดเชื้อ,ห้องพิเศษ อาคารสงฆ์ (ชั้น 2),4.0,หัวหน้าแม่บ้าน Outsource
2026-05-04,10:30:00,มูลฝอยติดเชื้อ,งานซักฟอก,2.0,หัวหน้าแม่บ้าน Outsource
2026-05-04,16:00:00,มูลฝอยติดเชื้อ,หน่วยงาน ER,6.0,หัวหน้าแม่บ้าน Outsource
2026-05-04,16:00:00,มูลฝอยติดเชื้อ,หน่วยงานผู้ป่วยใน (หญิง),16.0,หัวหน้าแม่บ้าน Outsource
2026-05-04,16:00:00,มูลฝอยติดเชื้อ,ห้องพิเศษ อาคารสงฆ์ (ชั้น 1),3.0,หัวหน้าแม่บ้าน Outsource
2026-05-04,16:00:00,มูลฝอยติดเชื้อ,ห้องพิเศษ อาคารสงฆ์ (ชั้น 2),3.0,หัวหน้าแม่บ้าน Outsource
2026-05-04,16:00:00,มูลฝอยติดเชื้อ,ห้องทำแผล-ฉีดยา,8.0,หัวหน้าแม่บ้าน Outsource
2026-05-04,16:00:00,มูลฝอยติดเชื้อ,งานซักฟอก,1.0,หัวหน้าแม่บ้าน Outsource
2026-05-04,16:00:00,มูลฝอยติดเชื้อ,งานจ่ายกลาง,1.0,หัวหน้าแม่บ้าน Outsource
2026-05-04,16:30:00,มูลฝอยทั่วไป,บ้านพักเจ้าหน้าที่ หน้าห้องซ่อมบำรุง,172.0,นายเจต  ทองแก้ว
2026-05-04,16:30:00,มูลฝอยทั่วไป,จุดพัก ใต้บันได ATM,154.0,นายเจต  ทองแก้ว
2026-05-04,16:30:00,มูลฝอยทั่วไป,บ้านพักเจ้าหน้าที่ แฟลตม่านฟ้า,30.0,นายเจต  ทองแก้ว
2026-05-04,16:30:00,มูลฝอยทั่วไป,หน่วยงานยานพาหนะ,36.0,นายเจต  ทองแก้ว
